order_id,lens_type,current_stage,order_age_hours,sla_hours,inventory_available,qc_failures,store_location,rework_count,delay_reason,breached
ORD-2024-100295,Single Vision,Prescription Verified,4.3,18,1,1,Kolkata,0,None,0
ORD-2024-100296,Single Vision,Coating,10.8,24,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-100297,Progressive,Quality Check,92.0,96,1,0,Mumbai,0,None,0
ORD-2024-100298,Bifocal,Lens Cutting,22.3,48,1,0,Delhi,0,None,0
ORD-2024-100299,Bifocal,Frame Fitting,70.9,60,0,1,Pune,0,Supplier Delay,1
ORD-2024-100300,Single Vision,Order Placed,0.7,30,1,0,Mumbai,0,Inventory Shortage,0
ORD-2024-100301,Single Vision,Shipped,40.3,30,1,2,Pune,1,None,1
ORD-2024-100302,Single Vision,Packing,29.4,24,0,0,Mumbai,0,Supplier Delay,1
ORD-2024-100303,Single Vision,Lens Cutting,1.9,24,1,0,Pune,0,None,0
ORD-2024-100304,Progressive,Order Placed,7.9,72,0,0,Delhi,0,Inventory Shortage,0
ORD-2024-100305,Single Vision,Shipped,40.1,24,1,0,Hyderabad,0,Supplier Delay,1
ORD-2024-100306,Single Vision,Lens Cutting,3.7,24,1,0,Bangalore,0,None,0
ORD-2024-100307,Single Vision,Packing,25.6,24,1,0,Bangalore,0,QC Failure,1
ORD-2024-100308,Bifocal,Coating,52.1,48,0,1,Hyderabad,0,QC Failure,1
ORD-2024-100309,Progressive,Coating,65.4,72,0,0,Pune,0,Supplier Delay,1
ORD-2024-100310,Bifocal,Coating,49.7,36,0,0,Kolkata,2,None,1
ORD-2024-100311,Progressive,Lens Cutting,26.0,72,1,0,Hyderabad,0,None,0
ORD-2024-100312,Single Vision,Order Placed,3.3,24,1,0,Bangalore,0,None,0
ORD-2024-100313,Single Vision,Coating,15.6,24,1,0,Hyderabad,0,Machine Breakdown,0
ORD-2024-100314,Progressive,Quality Check,109.4,72,1,2,Mumbai,1,QC Failure,1
ORD-2024-100315,Single Vision,Shipped,14.8,24,1,0,Pune,0,Logistics Delay,0
ORD-2024-100316,Bifocal,Packing,49.6,48,0,0,Hyderabad,0,None,0
ORD-2024-100317,Single Vision,Prescription Verified,0.8,24,1,0,Chennai,0,Logistics Delay,0
ORD-2024-100318,Bifocal,Packing,22.7,36,1,0,Hyderabad,0,None,1
ORD-2024-100319,Single Vision,Packing,36.3,30,1,0,Kolkata,0,None,0
ORD-2024-100320,Single Vision,Prescription Verified,1.6,24,0,0,Pune,0,Supplier Delay,0
ORD-2024-100321,Progressive,Shipped,180.0,72,0,2,Bangalore,1,QC Failure,1
ORD-2024-100322,Single Vision,Lens Cutting,11.5,24,1,0,Chennai,0,QC Failure,0
ORD-2024-100323,Bifocal,Shipped,40.9,48,1,0,Delhi,0,None,0
ORD-2024-100324,Single Vision,Order Placed,0.9,24,0,0,Kolkata,0,Supplier Delay,0
ORD-2024-100325,Single Vision,Frame Fitting,23.5,24,1,1,Mumbai,1,QC Failure,0
ORD-2024-100326,Single Vision,Quality Check,20.6,24,1,0,Hyderabad,0,None,0
ORD-2024-100327,Single Vision,Quality Check,14.4,18,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-100328,Bifocal,Frame Fitting,13.8,36,1,0,Kolkata,0,None,0
ORD-2024-100329,Single Vision,Shipped,31.2,24,1,0,Bangalore,0,Logistics Delay,1
ORD-2024-100330,Single Vision,Lens Cutting,17.3,24,1,0,Chennai,0,Supplier Delay,0
ORD-2024-100331,Single Vision,Prescription Verified,3.5,24,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-100332,Single Vision,Frame Fitting,13.6,24,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-100333,Single Vision,Lens Cutting,17.6,24,1,0,Chennai,0,Machine Breakdown,0
ORD-2024-100334,Single Vision,Frame Fitting,14.8,24,1,1,Chennai,0,None,0
ORD-2024-100335,Bifocal,Shipped,47.9,48,1,0,Delhi,0,Logistics Delay,0
ORD-2024-100336,Single Vision,Coating,6.7,24,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-100337,Bifocal,Shipped,120.0,48,0,3,Pune,0,Inventory Shortage,1
ORD-2024-100338,Single Vision,Quality Check,24.8,24,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-100339,Bifocal,Shipped,54.4,48,1,0,Hyderabad,0,None,1
ORD-2024-100340,Bifocal,Order Placed,4.4,48,1,0,Pune,0,Machine Breakdown,0
ORD-2024-100341,Progressive,Order Placed,2.0,72,1,0,Chennai,0,Logistics Delay,0
ORD-2024-100342,Single Vision,Packing,32.8,30,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-100343,Single Vision,Order Placed,3.8,24,0,0,Delhi,0,Supplier Delay,0
ORD-2024-100344,Bifocal,Shipped,43.7,48,1,0,Delhi,0,Supplier Delay,0
ORD-2024-100345,Bifocal,Quality Check,30.3,48,1,0,Mumbai,0,None,0
ORD-2024-100346,Bifocal,Packing,61.7,48,1,0,Delhi,0,None,0
ORD-2024-100347,Progressive,Order Placed,1.4,72,1,0,Bangalore,0,None,0
ORD-2024-100348,Single Vision,Lens Cutting,16.1,24,0,0,Mumbai,1,None,0
ORD-2024-100349,Bifocal,Coating,33.1,48,1,0,Delhi,0,None,0
ORD-2024-100350,Single Vision,Packing,23.0,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-100351,Progressive,Packing,83.4,72,1,0,Pune,0,Logistics Delay,0
ORD-2024-100352,Single Vision,Packing,34.3,24,0,0,Pune,0,None,1
ORD-2024-100353,Progressive,Coating,45.3,72,1,0,Hyderabad,1,Logistics Delay,0
ORD-2024-100354,Single Vision,Frame Fitting,20.1,24,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-100355,Bifocal,Quality Check,41.8,48,1,1,Mumbai,1,QC Failure,0
ORD-2024-100356,Bifocal,Order Placed,6.3,48,1,0,Mumbai,0,None,0
ORD-2024-100357,Single Vision,Coating,16.9,24,1,1,Hyderabad,0,None,0
ORD-2024-100358,Progressive,Shipped,93.1,72,0,0,Chennai,0,None,1
ORD-2024-100359,Single Vision,Order Placed,4.8,24,1,0,Bangalore,0,None,0
ORD-2024-100360,Bifocal,Order Placed,16.6,48,1,1,Kolkata,0,QC Failure,1
ORD-2024-100361,Bifocal,Order Placed,18.7,48,1,1,Pune,0,None,0
ORD-2024-100362,Bifocal,Prescription Verified,22.3,48,0,0,Delhi,1,None,0
ORD-2024-100363,Single Vision,Quality Check,27.9,24,1,0,Hyderabad,0,None,0
ORD-2024-100364,Single Vision,Packing,38.2,24,0,0,Bangalore,0,Machine Breakdown,1
ORD-2024-100365,Single Vision,Prescription Verified,9.1,24,1,0,Delhi,0,Logistics Delay,0
ORD-2024-100366,Single Vision,Quality Check,19.5,24,1,0,Kolkata,0,None,0
ORD-2024-100367,Single Vision,Quality Check,47.7,30,1,1,Mumbai,2,None,1
ORD-2024-100368,Progressive,Quality Check,124.7,72,0,2,Bangalore,1,Supplier Delay,1
ORD-2024-100369,Bifocal,Packing,81.2,48,0,1,Delhi,0,QC Failure,1
ORD-2024-100370,Bifocal,Shipped,86.3,48,1,3,Delhi,1,QC Failure,1
ORD-2024-100371,Bifocal,Order Placed,8.9,48,1,3,Bangalore,1,Inventory Shortage,0
ORD-2024-100372,Bifocal,Shipped,51.1,48,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-100373,Progressive,Coating,54.4,72,1,1,Delhi,0,None,0
ORD-2024-100374,Single Vision,Order Placed,3.1,24,0,0,Mumbai,0,None,0
ORD-2024-100375,Bifocal,Frame Fitting,57.5,48,0,0,Mumbai,0,Logistics Delay,1
ORD-2024-100376,Bifocal,Packing,65.2,48,1,1,Pune,0,Logistics Delay,1
ORD-2024-100377,Bifocal,Order Placed,14.1,60,0,0,Pune,0,Supplier Delay,0
ORD-2024-100378,Single Vision,Lens Cutting,2.0,24,1,0,Mumbai,0,None,0
ORD-2024-100379,Single Vision,Shipped,22.8,24,1,0,Bangalore,0,None,0
ORD-2024-100380,Single Vision,Prescription Verified,8.7,24,0,0,Pune,0,Logistics Delay,0
ORD-2024-100381,Single Vision,Shipped,34.0,24,0,1,Chennai,1,None,1
ORD-2024-100382,Bifocal,Prescription Verified,1.7,48,1,0,Chennai,0,QC Failure,0
ORD-2024-100383,Single Vision,Lens Cutting,12.1,24,0,1,Bangalore,0,None,0
ORD-2024-100384,Bifocal,Coating,38.2,48,0,0,Kolkata,0,None,0
ORD-2024-100385,Single Vision,Prescription Verified,2.0,24,1,0,Mumbai,0,None,0
ORD-2024-100386,Bifocal,Packing,45.1,48,1,0,Mumbai,0,None,0
ORD-2024-100387,Single Vision,Lens Cutting,7.4,24,1,0,Hyderabad,0,None,0
ORD-2024-100388,Progressive,Prescription Verified,2.3,72,0,0,Kolkata,0,Inventory Shortage,1
ORD-2024-100389,Single Vision,Lens Cutting,5.1,24,0,0,Chennai,0,Machine Breakdown,0
ORD-2024-100390,Single Vision,Coating,17.9,24,1,0,Kolkata,0,Supplier Delay,0
ORD-2024-100391,Progressive,Shipped,123.6,72,0,1,Chennai,1,QC Failure,1
ORD-2024-100392,Single Vision,Quality Check,22.7,24,1,0,Mumbai,0,None,0
ORD-2024-100393,Progressive,Coating,60.4,72,0,2,Kolkata,1,QC Failure,1
ORD-2024-100394,Single Vision,Lens Cutting,11.6,24,1,0,Kolkata,0,None,0
ORD-2024-100395,Progressive,Quality Check,105.1,72,1,2,Mumbai,0,Supplier Delay,1
ORD-2024-100396,Progressive,Order Placed,17.9,72,0,1,Pune,0,Supplier Delay,0
ORD-2024-100397,Single Vision,Lens Cutting,8.0,24,1,0,Bangalore,0,None,0
ORD-2024-100398,Bifocal,Frame Fitting,36.0,48,1,0,Mumbai,0,None,0
ORD-2024-100399,Bifocal,Quality Check,60.2,48,0,0,Bangalore,0,Supplier Delay,1
ORD-2024-100400,Single Vision,Quality Check,12.6,24,1,0,Delhi,0,None,0
ORD-2024-100401,Single Vision,Order Placed,1.3,24,1,0,Kolkata,0,None,0
ORD-2024-100402,Single Vision,Prescription Verified,1.1,24,0,0,Bangalore,0,Supplier Delay,0
ORD-2024-100403,Progressive,Coating,88.0,72,0,0,Bangalore,0,None,1
ORD-2024-100404,Single Vision,Order Placed,13.4,24,1,2,Mumbai,2,Machine Breakdown,0
ORD-2024-100405,Single Vision,Lens Cutting,13.7,24,1,1,Chennai,0,Supplier Delay,0
ORD-2024-100406,Single Vision,Frame Fitting,12.3,18,1,0,Hyderabad,1,None,0
ORD-2024-100407,Bifocal,Packing,63.8,48,1,2,Hyderabad,1,Machine Breakdown,1
ORD-2024-100408,Progressive,Lens Cutting,24.7,72,1,1,Hyderabad,0,None,0
ORD-2024-100409,Single Vision,Prescription Verified,16.4,30,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-100410,Bifocal,Packing,95.3,60,1,2,Delhi,2,Logistics Delay,1
ORD-2024-100411,Single Vision,Shipped,24.2,24,1,1,Chennai,1,None,1
ORD-2024-100412,Bifocal,Coating,42.2,48,0,0,Kolkata,0,None,0
ORD-2024-100413,Single Vision,Order Placed,0.5,24,1,0,Mumbai,0,None,0
ORD-2024-100414,Single Vision,Coating,13.7,24,1,0,Hyderabad,0,None,0
ORD-2024-100415,Progressive,Shipped,114.4,72,0,1,Delhi,1,Machine Breakdown,1
ORD-2024-100416,Bifocal,Coating,32.5,48,1,0,Pune,0,Logistics Delay,0
ORD-2024-100417,Progressive,Coating,67.1,72,0,0,Mumbai,0,None,0
ORD-2024-100418,Single Vision,Lens Cutting,28.2,24,0,0,Kolkata,0,Machine Breakdown,1
ORD-2024-100419,Single Vision,Prescription Verified,12.5,24,1,0,Mumbai,0,None,0
ORD-2024-100420,Bifocal,Shipped,63.1,48,1,0,Chennai,0,None,1
ORD-2024-100421,Bifocal,Shipped,42.7,48,1,0,Mumbai,0,None,0
ORD-2024-100422,Single Vision,Lens Cutting,17.1,24,1,0,Mumbai,1,Logistics Delay,0
ORD-2024-100423,Progressive,Prescription Verified,68.3,96,0,0,Bangalore,0,None,1
ORD-2024-100424,Single Vision,Coating,13.3,24,1,2,Delhi,2,QC Failure,0
ORD-2024-100425,Bifocal,Coating,57.7,60,0,0,Hyderabad,0,None,1
ORD-2024-100426,Bifocal,Lens Cutting,17.7,48,1,0,Pune,0,None,0
ORD-2024-100427,Bifocal,Frame Fitting,36.6,36,0,0,Bangalore,0,Supplier Delay,0
ORD-2024-100428,Single Vision,Lens Cutting,19.7,30,1,1,Kolkata,2,None,0
ORD-2024-100429,Bifocal,Coating,22.5,48,1,0,Bangalore,0,None,0
ORD-2024-100430,Single Vision,Lens Cutting,6.9,24,1,0,Kolkata,0,None,0
ORD-2024-100431,Single Vision,Packing,22.7,18,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-100432,Single Vision,Coating,8.5,24,1,0,Mumbai,0,None,0
ORD-2024-100433,Single Vision,Packing,25.5,24,0,0,Chennai,0,None,0
ORD-2024-100434,Single Vision,Lens Cutting,18.5,24,0,0,Chennai,0,Inventory Shortage,1
ORD-2024-100435,Single Vision,Lens Cutting,17.8,24,1,0,Hyderabad,0,Logistics Delay,0
ORD-2024-100436,Single Vision,Prescription Verified,5.1,24,1,0,Mumbai,0,None,0
ORD-2024-100437,Progressive,Quality Check,115.2,72,0,1,Bangalore,1,Inventory Shortage,1
ORD-2024-100438,Single Vision,Prescription Verified,0.5,24,1,0,Delhi,0,None,0
ORD-2024-100439,Progressive,Order Placed,1.5,60,1,0,Hyderabad,0,None,0
ORD-2024-100440,Progressive,Quality Check,77.3,72,1,1,Bangalore,0,Logistics Delay,1
ORD-2024-100441,Bifocal,Shipped,71.9,48,0,0,Pune,0,Inventory Shortage,0
ORD-2024-100442,Progressive,Lens Cutting,22.5,72,0,0,Bangalore,0,None,0
ORD-2024-100443,Single Vision,Shipped,34.5,24,1,0,Bangalore,0,Inventory Shortage,1
ORD-2024-100444,Single Vision,Frame Fitting,32.9,24,0,1,Bangalore,0,Supplier Delay,1
ORD-2024-100445,Single Vision,Lens Cutting,7.7,18,1,0,Pune,0,Logistics Delay,0
ORD-2024-100446,Single Vision,Order Placed,4.6,24,1,0,Delhi,0,None,0
ORD-2024-100447,Bifocal,Lens Cutting,22.4,36,1,0,Mumbai,0,QC Failure,0
ORD-2024-100448,Single Vision,Prescription Verified,8.5,24,1,0,Bangalore,1,Supplier Delay,0
ORD-2024-100449,Bifocal,Quality Check,32.1,36,0,0,Bangalore,0,None,0
ORD-2024-100450,Single Vision,Prescription Verified,6.1,24,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-100451,Bifocal,Lens Cutting,12.1,48,1,0,Chennai,1,None,0
ORD-2024-100452,Progressive,Prescription Verified,41.4,72,0,2,Pune,0,Logistics Delay,0
ORD-2024-100453,Single Vision,Prescription Verified,5.1,24,1,0,Bangalore,0,None,0
ORD-2024-100454,Single Vision,Lens Cutting,4.8,30,1,0,Pune,0,Inventory Shortage,0
ORD-2024-100455,Progressive,Shipped,115.1,72,1,1,Pune,1,Logistics Delay,1
ORD-2024-100456,Progressive,Coating,46.3,72,1,0,Hyderabad,0,Logistics Delay,0
ORD-2024-100457,Single Vision,Quality Check,21.4,30,1,0,Hyderabad,0,None,0
ORD-2024-100458,Bifocal,Prescription Verified,21.6,48,1,1,Hyderabad,0,QC Failure,0
ORD-2024-100459,Bifocal,Shipped,70.0,48,0,0,Bangalore,0,None,1
ORD-2024-100460,Single Vision,Coating,31.7,30,1,2,Hyderabad,2,None,1
ORD-2024-100461,Progressive,Quality Check,80.2,72,1,0,Chennai,0,None,0
ORD-2024-100462,Progressive,Frame Fitting,53.8,72,0,0,Chennai,0,Inventory Shortage,0
ORD-2024-100463,Progressive,Quality Check,81.7,72,1,0,Mumbai,0,Logistics Delay,1
ORD-2024-100464,Single Vision,Frame Fitting,13.6,24,1,0,Delhi,0,None,0
ORD-2024-100465,Single Vision,Packing,22.7,24,1,0,Hyderabad,0,Inventory Shortage,0
ORD-2024-100466,Single Vision,Coating,29.9,30,1,1,Delhi,1,Supplier Delay,1
ORD-2024-100467,Single Vision,Lens Cutting,10.5,24,0,0,Kolkata,0,Supplier Delay,0
ORD-2024-100468,Single Vision,Prescription Verified,2.0,24,1,1,Mumbai,1,None,0
ORD-2024-100469,Single Vision,Shipped,30.1,24,1,0,Bangalore,0,QC Failure,0
ORD-2024-100470,Single Vision,Shipped,20.6,24,1,0,Mumbai,0,None,0
ORD-2024-100471,Single Vision,Lens Cutting,8.2,18,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-100472,Single Vision,Lens Cutting,15.4,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-100473,Progressive,Packing,88.1,72,0,0,Kolkata,0,QC Failure,1
ORD-2024-100474,Bifocal,Order Placed,10.8,48,0,0,Hyderabad,0,None,0
ORD-2024-100475,Single Vision,Coating,10.5,24,1,0,Delhi,0,Machine Breakdown,0
ORD-2024-100476,Progressive,Shipped,128.7,72,0,0,Bangalore,0,None,1
ORD-2024-100477,Single Vision,Frame Fitting,21.3,24,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-100478,Bifocal,Lens Cutting,25.9,48,0,0,Hyderabad,0,None,0
ORD-2024-100479,Bifocal,Prescription Verified,22.2,48,0,0,Delhi,0,Supplier Delay,0
ORD-2024-100480,Progressive,Coating,116.9,72,0,1,Delhi,0,Supplier Delay,1
ORD-2024-100481,Single Vision,Lens Cutting,17.0,24,0,0,Bangalore,0,Supplier Delay,0
ORD-2024-100482,Single Vision,Lens Cutting,16.1,30,1,0,Mumbai,0,None,0
ORD-2024-100483,Single Vision,Packing,27.1,24,1,1,Bangalore,0,QC Failure,1
ORD-2024-100484,Single Vision,Shipped,53.0,24,0,0,Bangalore,1,Supplier Delay,0
ORD-2024-100485,Single Vision,Prescription Verified,0.9,24,1,3,Bangalore,2,QC Failure,0
ORD-2024-100486,Single Vision,Order Placed,6.1,24,1,0,Delhi,0,Logistics Delay,0
ORD-2024-100487,Single Vision,Prescription Verified,6.4,18,1,0,Chennai,0,Logistics Delay,0
ORD-2024-100488,Single Vision,Quality Check,18.3,24,1,1,Chennai,0,None,0
ORD-2024-100489,Single Vision,Prescription Verified,25.5,30,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-100490,Single Vision,Prescription Verified,2.4,24,1,2,Hyderabad,0,QC Failure,0
ORD-2024-100491,Bifocal,Shipped,69.3,48,0,0,Chennai,0,QC Failure,1
ORD-2024-100492,Single Vision,Lens Cutting,3.1,30,1,0,Mumbai,0,None,0
ORD-2024-100493,Single Vision,Prescription Verified,4.7,24,1,0,Mumbai,0,None,0
ORD-2024-100494,Bifocal,Shipped,83.3,48,1,0,Hyderabad,0,Machine Breakdown,1
ORD-2024-100495,Progressive,Quality Check,90.3,72,0,1,Delhi,0,QC Failure,1
ORD-2024-100496,Single Vision,Frame Fitting,17.9,24,1,0,Delhi,0,None,0
ORD-2024-100497,Single Vision,Shipped,30.6,24,1,0,Mumbai,0,Inventory Shortage,1
ORD-2024-100498,Progressive,Quality Check,90.7,72,1,1,Chennai,1,Supplier Delay,1
ORD-2024-100499,Progressive,Shipped,75.4,72,1,0,Pune,0,None,1
ORD-2024-100500,Single Vision,Lens Cutting,3.8,24,1,0,Mumbai,0,None,0
ORD-2024-100501,Bifocal,Order Placed,2.6,48,0,0,Hyderabad,0,Supplier Delay,0
ORD-2024-100502,Single Vision,Frame Fitting,8.4,24,1,0,Delhi,0,None,0
ORD-2024-100503,Bifocal,Order Placed,2.9,36,1,3,Delhi,1,QC Failure,0
ORD-2024-100504,Progressive,Coating,78.3,96,0,0,Delhi,0,Supplier Delay,0
ORD-2024-100505,Single Vision,Packing,37.3,24,1,0,Delhi,1,Logistics Delay,0
ORD-2024-100506,Bifocal,Lens Cutting,19.7,48,1,0,Bangalore,0,QC Failure,0
ORD-2024-100507,Bifocal,Lens Cutting,26.1,48,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-100508,Single Vision,Lens Cutting,5.9,18,1,1,Mumbai,0,None,0
ORD-2024-100509,Single Vision,Frame Fitting,21.7,30,0,0,Chennai,0,None,0
ORD-2024-100510,Single Vision,Shipped,29.9,24,0,0,Chennai,0,Supplier Delay,1
ORD-2024-100511,Single Vision,Order Placed,2.0,24,1,0,Chennai,1,None,0
ORD-2024-100512,Single Vision,Prescription Verified,8.5,24,1,0,Pune,0,None,0
ORD-2024-100513,Progressive,Order Placed,12.9,72,0,1,Delhi,1,QC Failure,1
ORD-2024-100514,Bifocal,Prescription Verified,9.5,48,1,0,Delhi,0,None,0
ORD-2024-100515,Single Vision,Lens Cutting,8.2,24,1,0,Hyderabad,1,None,0
ORD-2024-100516,Single Vision,Order Placed,2.8,24,1,0,Delhi,0,Logistics Delay,0
ORD-2024-100517,Progressive,Lens Cutting,39.1,72,0,1,Delhi,2,None,0
ORD-2024-100518,Single Vision,Packing,46.7,30,1,1,Bangalore,1,Machine Breakdown,1
ORD-2024-100519,Single Vision,Packing,26.6,24,0,0,Bangalore,0,None,1
ORD-2024-100520,Single Vision,Order Placed,0.5,24,1,0,Hyderabad,0,None,0
ORD-2024-100521,Single Vision,Frame Fitting,18.5,24,1,0,Chennai,0,None,0
ORD-2024-100522,Single Vision,Shipped,19.7,24,1,0,Pune,0,None,0
ORD-2024-100523,Single Vision,Packing,22.4,24,1,0,Delhi,0,None,0
ORD-2024-100524,Single Vision,Prescription Verified,4.7,18,1,0,Delhi,1,None,0
ORD-2024-100525,Single Vision,Coating,24.7,24,1,0,Bangalore,0,None,0
ORD-2024-100526,Progressive,Quality Check,66.8,72,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-100527,Single Vision,Packing,25.4,24,1,1,Chennai,0,None,1
ORD-2024-100528,Single Vision,Coating,5.9,24,1,0,Mumbai,0,None,0
ORD-2024-100529,Progressive,Quality Check,61.4,72,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-100530,Bifocal,Lens Cutting,20.1,48,0,0,Pune,0,Supplier Delay,0
ORD-2024-100531,Bifocal,Quality Check,48.5,36,0,0,Hyderabad,0,None,1
ORD-2024-100532,Single Vision,Frame Fitting,18.3,18,1,1,Kolkata,0,None,0
ORD-2024-100533,Single Vision,Lens Cutting,5.2,24,1,0,Mumbai,0,None,0
ORD-2024-100534,Progressive,Lens Cutting,53.5,60,0,0,Delhi,0,Inventory Shortage,1
ORD-2024-100535,Bifocal,Coating,29.7,48,1,0,Kolkata,0,None,0
ORD-2024-100536,Single Vision,Lens Cutting,10.0,24,1,1,Bangalore,2,None,0
ORD-2024-100537,Bifocal,Lens Cutting,23.0,48,0,0,Delhi,1,None,0
ORD-2024-100538,Bifocal,Packing,31.5,36,0,0,Kolkata,0,None,0
ORD-2024-100539,Progressive,Frame Fitting,72.5,72,1,0,Bangalore,0,None,0
ORD-2024-100540,Single Vision,Order Placed,2.7,24,1,0,Chennai,0,None,0
ORD-2024-100541,Progressive,Packing,121.5,96,1,0,Mumbai,0,None,0
ORD-2024-100542,Single Vision,Shipped,26.7,24,0,0,Bangalore,0,None,0
ORD-2024-100543,Single Vision,Packing,24.5,30,1,0,Pune,0,None,0
ORD-2024-100544,Progressive,Lens Cutting,20.7,72,1,0,Delhi,0,Logistics Delay,0
ORD-2024-100545,Progressive,Prescription Verified,14.5,72,0,0,Bangalore,0,None,0
ORD-2024-100546,Single Vision,Frame Fitting,32.9,24,1,1,Bangalore,2,None,1
ORD-2024-100547,Single Vision,Prescription Verified,7.5,24,1,0,Mumbai,0,None,0
ORD-2024-100548,Single Vision,Prescription Verified,0.8,30,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-100549,Single Vision,Order Placed,0.6,24,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-100550,Progressive,Packing,109.4,72,0,0,Mumbai,0,Machine Breakdown,1
ORD-2024-100551,Single Vision,Order Placed,0.5,24,1,0,Pune,0,None,0
ORD-2024-100552,Bifocal,Coating,37.2,60,0,0,Delhi,0,None,0
ORD-2024-100553,Single Vision,Coating,18.5,24,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-100554,Progressive,Coating,49.2,72,1,0,Delhi,1,None,0
ORD-2024-100555,Bifocal,Frame Fitting,36.6,60,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-100556,Single Vision,Packing,23.1,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-100557,Bifocal,Packing,42.1,36,0,0,Kolkata,0,Logistics Delay,1
ORD-2024-100558,Bifocal,Packing,53.8,48,1,0,Delhi,0,Inventory Shortage,1
ORD-2024-100559,Progressive,Order Placed,4.6,72,1,0,Chennai,0,Supplier Delay,0
ORD-2024-100560,Progressive,Shipped,112.8,72,0,0,Pune,0,Inventory Shortage,1
ORD-2024-100561,Single Vision,Coating,19.2,24,1,0,Mumbai,0,None,0
ORD-2024-100562,Single Vision,Coating,11.4,24,1,0,Delhi,0,Supplier Delay,0
ORD-2024-100563,Bifocal,Frame Fitting,49.1,48,0,0,Mumbai,0,Machine Breakdown,1
ORD-2024-100564,Single Vision,Coating,19.6,24,1,1,Pune,0,None,0
ORD-2024-100565,Bifocal,Prescription Verified,10.4,48,1,1,Pune,0,Supplier Delay,0
ORD-2024-100566,Single Vision,Prescription Verified,2.1,24,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-100567,Bifocal,Quality Check,67.6,48,0,0,Kolkata,0,Inventory Shortage,1
ORD-2024-100568,Single Vision,Coating,13.7,18,1,0,Delhi,0,None,0
ORD-2024-100569,Progressive,Lens Cutting,48.9,72,0,1,Mumbai,0,QC Failure,1
ORD-2024-100570,Single Vision,Coating,6.6,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-100571,Bifocal,Prescription Verified,3.0,48,0,0,Delhi,0,Inventory Shortage,0
ORD-2024-100572,Progressive,Coating,42.1,72,1,1,Mumbai,0,None,0
ORD-2024-100573,Bifocal,Shipped,54.4,48,0,0,Kolkata,0,None,1
ORD-2024-100574,Single Vision,Coating,15.9,24,1,1,Mumbai,1,None,0
ORD-2024-100575,Bifocal,Packing,67.7,36,0,2,Bangalore,1,Machine Breakdown,1
ORD-2024-100576,Bifocal,Prescription Verified,7.3,48,0,0,Mumbai,0,None,0
ORD-2024-100577,Single Vision,Order Placed,4.9,30,1,1,Hyderabad,0,None,0
ORD-2024-100578,Single Vision,Frame Fitting,18.8,24,1,0,Mumbai,1,Machine Breakdown,0
ORD-2024-100579,Single Vision,Coating,15.1,30,1,0,Bangalore,0,None,0
ORD-2024-100580,Progressive,Order Placed,8.2,72,0,0,Chennai,0,Supplier Delay,1
ORD-2024-100581,Single Vision,Quality Check,20.4,24,1,0,Delhi,0,QC Failure,0
ORD-2024-100582,Progressive,Lens Cutting,35.1,72,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-100583,Bifocal,Coating,79.7,48,0,2,Delhi,1,None,1
ORD-2024-100584,Progressive,Packing,82.3,96,0,0,Bangalore,0,QC Failure,0
ORD-2024-100585,Single Vision,Quality Check,13.4,30,1,0,Hyderabad,0,None,0
ORD-2024-100586,Single Vision,Frame Fitting,16.2,24,1,0,Kolkata,0,Logistics Delay,0
ORD-2024-100587,Progressive,Order Placed,9.5,72,1,2,Mumbai,1,None,0
ORD-2024-100588,Single Vision,Shipped,26.5,24,1,0,Hyderabad,0,None,0
ORD-2024-100589,Single Vision,Quality Check,9.9,24,1,0,Bangalore,0,None,0
ORD-2024-100590,Bifocal,Coating,20.7,48,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-100591,Bifocal,Quality Check,45.4,48,1,1,Bangalore,1,None,0
ORD-2024-100592,Single Vision,Shipped,17.8,24,1,0,Pune,0,None,0
ORD-2024-100593,Single Vision,Quality Check,18.7,24,1,0,Pune,0,None,0
